6389,01-08-2011,2011-2012,2011-2012,AIE,DUE,417839,11CETBT102073,11CETBT102073,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6390,01-08-2011,2011-2012,2011-2012,AIE,DUE,417839,11CETBT102073,11CETBT102073,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,200,0,0,0,0,0,0,0,0,DUE
6391,01-08-2011,2011-2012,2011-2012,AIE,DUE,417833,11CETBT102065,11CETBT102065,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6392,01-08-2011,2011-2012,2011-2012,AIE,DUE,417833,11CETBT102065,11CETBT102065,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6393,01-08-2011,2011-2012,2011-2012,AIE,DUE,417833,11CETBT102065,11CETBT102065,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6394,01-08-2011,2011-2012,2011-2012,AIE,DUE,417829,11CETBT102062,11CETBT102062,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6395,01-08-2011,2011-2012,2011-2012,AIE,DUE,417829,11CETBT102062,11CETBT102062,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6396,01-08-2011,2011-2012,2011-2012,AIE,DUE,417829,11CETBT102062,11CETBT102062,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6397,01-08-2011,2011-2012,2011-2012,AIE,DUE,417789,11CETBT102041,11CETBT102041,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6398,01-08-2011,2011-2012,2011-2012,AIE,DUE,417789,11CETBT102041,11CETBT102041,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6399,01-08-2011,2011-2012,2011-2012,AIE,DUE,417789,11CETBT102041,11CETBT102041,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6400,01-08-2011,2011-2012,2011-2012,AIE,DUE,417787,11CETBT102037,11CETBT102037,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6401,01-08-2011,2011-2012,2011-2012,AIE,DUE,417787,11CETBT102037,11CETBT102037,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6402,01-08-2011,2011-2012,2011-2012,AIE,DUE,417754,11CETBT102006,11CETBT102006,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6403,01-08-2011,2011-2012,2011-2012,AIE,DUE,417754,11CETBT102006,11CETBT102006,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6404,01-08-2011,2011-2012,2011-2012,AIE,DUE,417754,11CETBT102006,11CETBT102006,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6405,01-08-2011,2011-2012,2011-2012,AIE,DUE,417747,11CETBT102003,11CETBT102003,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6406,01-08-2011,2011-2012,2011-2012,AIE,DUE,417747,11CETBT102003,11CETBT102003,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6407,01-08-2011,2011-2012,2011-2012,AIE,DUE,417747,11CETBT102003,11CETBT102003,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,300,0,0,0,0,0,0,0,0,DUE
6408,01-08-2011,2011-2012,2011-2012,AIE,DUE,417742,11CETBT102002,11CETBT102002,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6409,01-08-2011,2011-2012,2011-2012,AIE,DUE,417742,11CETBT102002,11CETBT102002,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6410,01-08-2011,2011-2012,2011-2012,AIE,DUE,417742,11CETBT102002,11CETBT102002,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6411,01-08-2011,2011-2012,2011-2012,AIE,DUE,417758,11CETBT102012,11CETBT102012,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6412,01-08-2011,2011-2012,2011-2012,AIE,DUE,417758,11CETBT102012,11CETBT102012,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6413,01-08-2011,2011-2012,2011-2012,AIE,DUE,417758,11CETBT102012,11CETBT102012,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6414,01-08-2011,2011-2012,2011-2012,AIE,DUE,417768,11CETBT102015,11CETBT102015,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6415,01-08-2011,2011-2012,2011-2012,AIE,DUE,417768,11CETBT102015,11CETBT102015,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6416,01-08-2011,2011-2012,2011-2012,AIE,DUE,417777,11CETBT102027,11CETBT102027,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6417,01-08-2011,2011-2012,2011-2012,AIE,DUE,417777,11CETBT102027,11CETBT102027,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6418,01-08-2011,2011-2012,2011-2012,AIE,DUE,417777,11CETBT102027,11CETBT102027,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6419,01-08-2011,2011-2012,2011-2012,AIE,DUE,417772,11CETBT102020,11CETBT102020,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6420,01-08-2011,2011-2012,2011-2012,AIE,DUE,417772,11CETBT102020,11CETBT102020,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6421,01-08-2011,2011-2012,2011-2012,AIE,DUE,417772,11CETBT102020,11CETBT102020,Alumni,General,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering,School of Mechanical Engineering,B.Tech/B.Tech (Hons) Mechanical Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6422,01-08-2011,2011-2012,2011-2012,AIE,DUE,417652,11CETBT101286,11CETBT101286,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6423,01-08-2011,2011-2012,2011-2012,AIE,DUE,417652,11CETBT101286,11CETBT101286,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6424,01-08-2011,2011-2012,2011-2012,AIE,DUE,417648,11CETBT101280,11CETBT101280,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6425,01-08-2011,2011-2012,2011-2012,AIE,DUE,417648,11CETBT101280,11CETBT101280,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6426,01-08-2011,2011-2012,2011-2012,AIE,DUE,417517,11CETBT101195,11CETBT101195,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6427,01-08-2011,2011-2012,2011-2012,AIE,DUE,417517,11CETBT101195,11CETBT101195,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6428,01-08-2011,2011-2012,2011-2012,AIE,DUE,417517,11CETBT101195,11CETBT101195,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6429,01-08-2011,2011-2012,2011-2012,AIE,DUE,417514,11CETBT101190,11CETBT101190,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6430,01-08-2011,2011-2012,2011-2012,AIE,DUE,417514,11CETBT101190,11CETBT101190,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6431,01-08-2011,2011-2012,2011-2012,AIE,DUE,417507,11CETBT101188,11CETBT101188,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6432,01-08-2011,2011-2012,2011-2012,AIE,DUE,417507,11CETBT101188,11CETBT101188,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6433,01-08-2011,2011-2012,2011-2012,AIE,DUE,417507,11CETBT101188,11CETBT101188,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6434,01-08-2011,2011-2012,2011-2012,AIE,DUE,417525,11CETBT101199,11CETBT101199,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6435,01-08-2011,2011-2012,2011-2012,AIE,DUE,417525,11CETBT101199,11CETBT101199,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6436,01-08-2011,2011-2012,2011-2012,AIE,DUE,417531,11CETBT101200,11CETBT101200,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6437,01-08-2011,2011-2012,2011-2012,AIE,DUE,417531,11CETBT101200,11CETBT101200,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6438,01-08-2011,2011-2012,2011-2012,AIE,DUE,417546,11CETBT101203,11CETBT101203,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6439,01-08-2011,2011-2012,2011-2012,AIE,DUE,417546,11CETBT101203,11CETBT101203,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6440,01-08-2011,2011-2012,2011-2012,AIE,DUE,417539,11CETBT101202,11CETBT101202,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6441,01-08-2011,2011-2012,2011-2012,AIE,DUE,417539,11CETBT101202,11CETBT101202,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6442,01-08-2011,2011-2012,2011-2012,AIE,DUE,417539,11CETBT101202,11CETBT101202,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6443,01-08-2011,2011-2012,2011-2012,AIE,DUE,417533,11CETBT101201,11CETBT101201,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6444,01-08-2011,2011-2012,2011-2012,AIE,DUE,417533,11CETBT101201,11CETBT101201,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6445,01-08-2011,2011-2012,2011-2012,AIE,DUE,417533,11CETBT101201,11CETBT101201,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6446,01-08-2011,2011-2012,2011-2012,AIE,DUE,417505,11CETBT101186,11CETBT101186,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6447,01-08-2011,2011-2012,2011-2012,AIE,DUE,417505,11CETBT101186,11CETBT101186,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6448,01-08-2011,2011-2012,2011-2012,AIE,DUE,417499,11CETBT101175,11CETBT101175,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6449,01-08-2011,2011-2012,2011-2012,AIE,DUE,417499,11CETBT101175,11CETBT101175,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6450,01-08-2011,2011-2012,2011-2012,AIE,DUE,417474,11CETBT101150,11CETBT101150,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6451,01-08-2011,2011-2012,2011-2012,AIE,DUE,417474,11CETBT101150,11CETBT101150,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6452,01-08-2011,2011-2012,2011-2012,AIE,DUE,417474,11CETBT101150,11CETBT101150,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6453,01-08-2011,2011-2012,2011-2012,AIE,DUE,417468,11CETBT101144,11CETBT101144,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6454,01-08-2011,2011-2012,2011-2012,AIE,DUE,417468,11CETBT101144,11CETBT101144,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6455,01-08-2011,2011-2012,2011-2012,AIE,DUE,417468,11CETBT101144,11CETBT101144,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6456,01-08-2011,2011-2012,2011-2012,AIE,DUE,417467,11CETBT101137,11CETBT101137,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2014-15 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6457,01-08-2011,2011-2012,2011-2012,AIE,DUE,417467,11CETBT101137,11CETBT101137,No Information,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech in CSE 2014-15 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6458,01-08-2011,2011-2012,2011-2012,AIE,DUE,417480,11CETBT101157,11CETBT101157,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6459,01-08-2011,2011-2012,2011-2012,AIE,DUE,417480,11CETBT101157,11CETBT101157,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6460,01-08-2011,2011-2012,2011-2012,AIE,DUE,417480,11CETBT101157,11CETBT101157,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6461,01-08-2011,2011-2012,2011-2012,AIE,DUE,417485,11CETBT101159,11CETBT101159,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6462,01-08-2011,2011-2012,2011-2012,AIE,DUE,417485,11CETBT101159,11CETBT101159,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6463,01-08-2011,2011-2012,2011-2012,AIE,DUE,417492,11CETBT101166,11CETBT101166,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
6464,01-08-2011,2011-2012,2011-2012,AIE,DUE,417492,11CETBT101166,11CETBT101166,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Security Fee,10000,0,0,0,0,0,0,0,0,DUE
6465,01-08-2011,2011-2012,2011-2012,AIE,DUE,417492,11CETBT101166,11CETBT101166,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,Reckecking/Scrutiny Fee,100,0,0,0,0,0,0,0,0,DUE
6466,01-08-2011,2011-2012,2011-2012,AIE,DUE,417491,11CETBT101161,11CETBT101161,Alumni,General,School of Computing Science & Engineering,B.Tech/B.Tech (Hons) Computer Science Engineering,School of Computing Science,B.Tech/B.Tech (Hons) Computer Science Engineering 2011-2012 IV Sem VIII,,TUITION FEE,128000,0,0,0,0,0,0,0,0,DUE
